module,classification,route_path_symbol,route_path_token,route_name_symbol,route_name_token,builder_evidence,source_file,source_line
p2p_account,real_page,'/p2p/merchant/:merchantId','/p2p/merchant/:merchantId',AppRouteNames.sc228P2PMerchantProfile,sc228P2PMerchantProfile,switch,lib/app/router/route_groups/p2p_account_routes.dart,36
p2p_account,real_page,'/p2p/payment-method/ownership/:methodId','/p2p/payment-method/ownership/:methodId',AppRouteNames.sc234P2PPaymentMethodOwnership,sc234P2PPaymentMethodOwnership,P2PPaymentMethodOwnershipPage,lib/app/router/route_groups/p2p_account_routes.dart,118
p2p_account,real_page,'/p2p/payment-method/verification/:methodId','/p2p/payment-method/verification/:methodId',AppRouteNames.sc233P2PPaymentMethodVerification,sc233P2PPaymentMethodVerification,P2PPaymentMethodVerificationPage,lib/app/router/route_groups/p2p_account_routes.dart,110
p2p_account,real_page,AppRoutePaths.p2pKycAddress,p2pKycAddress,AppRouteNames.sc250P2PAddressProof,sc250P2PAddressProof,P2PAddressProofPage,lib/app/router/route_groups/p2p_account_routes.dart,66
p2p_account,real_page,AppRoutePaths.p2pKycFaceMatch,p2pKycFaceMatch,AppRouteNames.sc403P2PKycFaceMatch,sc403P2PKycFaceMatch,P2PSelfieVerificationPage,lib/app/router/route_groups/p2p_account_routes.dart,77
p2p_account,real_page,AppRoutePaths.p2pKycIdentity,p2pKycIdentity,AppRouteNames.sc249P2PIdentityVerification,sc249P2PIdentityVerification,P2PIdentityVerificationPage,lib/app/router/route_groups/p2p_account_routes.dart,60
p2p_account,real_page,AppRoutePaths.p2pKycRequirements,p2pKycRequirements,AppRouteNames.sc247P2PKycRequirements,sc247P2PKycRequirements,P2PKycRequirementsPage,lib/app/router/route_groups/p2p_account_routes.dart,49
p2p_account,real_page,AppRoutePaths.p2pKycSelfie,p2pKycSelfie,AppRouteNames.sc251P2PSelfieVerification,sc251P2PSelfieVerification,P2PSelfieVerificationPage,lib/app/router/route_groups/p2p_account_routes.dart,83
p2p_account,real_page,AppRoutePaths.p2pKycStatus,p2pKycStatus,AppRouteNames.sc248P2PKycStatus,sc248P2PKycStatus,P2PKycStatusPage,lib/app/router/route_groups/p2p_account_routes.dart,55
p2p_account,real_page,AppRoutePaths.p2pKycVerify,p2pKycVerify,AppRouteNames.sc402P2PKycVerify,sc402P2PKycVerify,P2PIdentityVerificationPage,lib/app/router/route_groups/p2p_account_routes.dart,71
p2p_account,real_page,AppRoutePaths.p2pKycVideo,p2pKycVideo,AppRouteNames.sc252P2PVideoVerification,sc252P2PVideoVerification,P2PVideoVerificationPage,lib/app/router/route_groups/p2p_account_routes.dart,89
p2p_account,real_page,AppRoutePaths.p2pMerchantApply,p2pMerchantApply,AppRouteNames.sc227P2PMerchantApply,sc227P2PMerchantApply,P2PMerchantApplyPage,lib/app/router/route_groups/p2p_account_routes.dart,31
p2p_account,real_page,AppRoutePaths.p2pPaymentMethodAdd,p2pPaymentMethodAdd,AppRouteNames.sc232P2PPaymentMethodAdd,sc232P2PPaymentMethodAdd,switch,lib/app/router/route_groups/p2p_account_routes.dart,95
p2p_account,real_page,AppRoutePaths.p2pPaymentMethodCoolingPeriod,p2pPaymentMethodCoolingPeriod,AppRouteNames.sc235P2PPaymentMethodCoolingPeriod,sc235P2PPaymentMethodCoolingPeriod,switch,lib/app/router/route_groups/p2p_account_routes.dart,126
p2p_account,real_page,AppRoutePaths.p2pPaymentMethodHistory,p2pPaymentMethodHistory,AppRouteNames.sc236P2PPaymentMethodHistory,sc236P2PPaymentMethodHistory,P2PPaymentMethodHistoryPage,lib/app/router/route_groups/p2p_account_routes.dart,134
p2p_account,real_page,AppRoutePaths.p2pPaymentMethods,p2pPaymentMethods,AppRouteNames.sc237P2PPaymentMethods,sc237P2PPaymentMethods,P2PPaymentMethodsPage,lib/app/router/route_groups/p2p_account_routes.dart,140
